<<<<<<< HEAD
,Residencial_KWh,Industrial_KWh,Comercial_KWh,Total_Demanda_KWh,Solar_KWh,Eolica_KWh,Temperatura,Dia_da_Semana,Fim_de_Semana
2024-02-21 14:00:00,80.3270406838464,71.24848980989837,461.2139880644913,612.7895185582361,0.0,150.58335617567673,4.046745936457237,2,False
2024-02-21 15:00:00,46.97493984260067,131.48967925081382,430.9127442114507,609.3773633048652,0.0,236.31126902622682,15.046745936457237,2,False
2024-02-21 16:00:00,61.19707701895691,211.53654700892506,445.13032328527606,717.863947313158,0.0,0.0,27.046745936457235,2,False
2024-02-21 17:00:00,55.56043858601188,348.3268547115864,406.2358657763489,810.1231590739471,0.0,0.0,6.046745936457237,2,False
2024-02-21 18:00:00,56.4805823335657,529.3146502982411,0.0,579.4496461219543,46.080091218620275,59.551003808424895,20.046745936457235,2,False
2024-02-21 19:00:00,51.49862124542203,583.2695963163432,0.0,596.62540997562,0.0,24.036987701249085,5.046745936457237,2,False
2024-02-21 20:00:00,48.3028797508256,645.6191951786295,9.481874646424709,703.4039495758798,0.0,172.3447132494578,27.046745936457235,2,False
2024-02-21 21:00:00,78.56658348903836,737.3827095805628,0.0,804.0399668446373,9.947878897331112,0.0,21.046745936457235,2,False
2024-02-21 22:00:00,86.18514275806002,762.4075924718677,4.356449576966749,852.9491848068944,0.0,166.94655712683885,20.046745936457235,2,False
2024-02-21 23:00:00,107.61573837257183,676.0578931251456,2.7776946285574895,786.4513261262749,0.0,163.8966547612681,3.0467459364572367,2,False
2024-02-22 00:00:00,137.69322690116658,985.5337648245153,0.0,1103.010847975671,0.0,163.05469245707155,10.276559873893842,3,False
2024-02-22 01:00:00,150.32316118835394,808.1634540392048,0.0,956.7615389496402,46.94033527651298,45.68943496229096,8.276559873893842,3,False
2024-02-22 02:00:00,187.01667020006158,787.7632501663126,35.694798035120066,1010.4747184014942,55.92080790729417,170.74785693553696,25.27655987389384,3,False
2024-02-22 03:00:00,189.9541319920032,749.972087216183,0.0,934.4166908352852,0.0,213.20392867328786,26.27655987389384,3,False
2024-02-22 04:00:00,199.79232740004807,651.5977847479128,0.0,846.3956730340901,0.0,153.99124128752302,5.276559873893841,3,False
2024-02-22 05:00:00,227.76772512063658,616.956004055043,5.791437064584541,850.5151662402641,0.0,163.52371667594514,3.2765598738938406,3,False
2024-02-22 06:00:00,212.6424540888793,463.80930321685975,0.0,668.9930344264965,0.0,311.4831489835336,17.27655987389384,3,False
2024-02-22 07:00:00,221.25584370445856,305.29897343232807,0.0,505.15632127632125,480.40068690942104,237.54019811990622,29.27655987389384,3,False
2024-02-22 08:00:00,209.68919958424217,213.10604619693436,259.57454255580535,682.3697883369819,891.6084273559292,57.37244393931019,19.27655987389384,3,False
2024-02-22 09:00:00,196.24775824348447,106.82287095905767,339.3679250914119,642.438554293954,878.7281157751102,154.10139651320475,31.27655987389384,3,False
2024-02-22 10:00:00,186.38307535439844,0.0,368.8572213959053,532.4002135252521,780.0399177768933,124.81435515420094,17.27655987389384,3,False
2024-02-22 11:00:00,140.89094675939307,93.86345926418295,381.0368430268801,615.7912490504561,544.8270459469252,106.95388626995648,3.2765598738938406,3,False
2024-02-22 12:00:00,140.4418015558048,1.5010004577235165,414.1947909579595,556.1375929714878,0.0,0.0,29.27655987389384,3,False
2024-02-22 13:00:00,104.14565796081152,31.05405018994509,411.27544818552025,546.4751563362769,0.0,153.16185758535948,16.27655987389384,3,False
2024-02-22 14:00:00,90.0918615734447,51.12658100127002,482.7192353728552,623.9376779475699,0.0,58.450514487844316,5.276559873893841,3,False
2024-02-22 15:00:00,84.28643974908388,136.76330659446404,417.33277099021785,638.3825173337658,0.0,0.0,10.276559873893842,3,False
2024-02-22 16:00:00,55.97008411164735,238.46475686068857,436.41491330070744,730.8497542730433,0.0,21.348250763169688,20.27655987389384,3,False
2024-02-22 17:00:00,45.91386445921149,287.56597475895575,365.4693484669959,698.9491876851631,0.0,234.57070662444525,18.27655987389384,3,False
2024-02-22 18:00:00,50.38368205711747,422.7578894811932,0.0,467.74628974448746,0.0,0.0,26.27655987389384,3,False
2024-02-22 19:00:00,52.491512234633234,550.9404553248377,0.0,597.3339850514542,0.0,0.0,26.27655987389384,3,False
2024-02-22 20:00:00,48.17782701557994,727.3217374182132,2.7241237809962455,778.2236882147894,0.0,53.71746861983635,26.27655987389384,3,False
2024-02-22 21:00:00,69.21683019875367,843.4391495544318,0.0,891.8518929069578,0.0,162.4301020636144,10.276559873893842,3,False
2024-02-22 22:00:00,86.31134326949893,841.2387173830332,9.286399842696753,936.8364604952288,44.21653572064852,104.16115950285204,25.27655987389384,3,False
2024-02-22 23:00:00,110.99457635884194,885.8151546106443,0.0,960.1116855041895,0.0,49.19098154292438,21.27655987389384,3,False
2024-02-23 00:00:00,137.53291491790006,907.1563877044114,10.168666900964523,1054.857969523276,25.423723626031936,41.670936051496355,25.508366111743534,4,False
2024-02-23 01:00:00,163.26091905363157,892.722628108289,0.0,1048.652616185029,0.0,84.25764388436582,15.508366111743532,4,False
2024-02-23 02:00:00,168.3119452013186,784.0531559741358,0.0,925.4305829807636,0.0,196.4728805508126,18.508366111743534,4,False
2024-02-23 03:00:00,211.81472099676108,758.3773809295542,0.0,941.6702832805521,87.2058634798784,99.17372435226257,10.508366111743532,4,False
2024-02-23 04:00:00,207.40442671869485,618.5729097468849,0.0,813.3595945911703,46.54975703432534,0.0,16.508366111743534,4,False
2024-02-23 05:00:00,229.65758067610957,601.3719602718019,0.0,784.997558659127,0.0,192.1982018974743,24.508366111743534,4,False
2024-02-23 06:00:00,224.55010289264948,431.05194063702686,0.0,646.9355889198292,0.0,160.4918491801684,4.508366111743532,4,False
2024-02-23 07:00:00,224.10162993194376,287.0365654708391,0.0,503.83040962143156,523.4573657987778,130.02992812298345,12.508366111743532,4,False
2024-02-23 08:00:00,193.66842841638046,275.2271677133018,288.25974412051653,757.1553402501988,840.3701374356601,165.20575379667002,16.508366111743534,4,False
2024-02-23 09:00:00,193.44857366130694,234.35417379733127,307.74885530811576,735.5516027667541,1019.7314071549426,168.84937909466237,8.508366111743532,4,False
2024-02-23 10:00:00,167.07159318583743,57.28874834525256,374.18632652916745,598.5466680602574,829.4023892445397,123.97182334615435,19.508366111743534,4,False
2024-02-23 11:00:00,166.22718986417178,8.42332241085942,401.7889822932864,576.4394945683175,430.29801396312575,143.64735597179492,6.508366111743532,4,False
2024-02-23 12:00:00,149.49445866567103,12.716520831697526,419.05853422260657,581.2695137199751,69.01888094632612,52.557411933935015,23.508366111743534,4,False
2024-02-23 13:00:00,102.69049289682393,10.509677642263213,434.5142801233423,547.7144506624295,0.0,257.0653791324892,6.508366111743532,4,False
2024-02-23 14:00:00,90.58975945881792,125.38614573331733,480.89674273649814,696.8726479286333,0.0,0.0,14.508366111743532,4,False
2024-02-23 15:00:00,58.59430971941636,85.47765280935731,484.18223685569035,628.2541993844641,0.0,47.89069758372784,13.508366111743532,4,False
2024-02-23 16:00:00,52.563623650386674,163.8141326145049,434.05489957407843,650.43265583897,0.0,66.20556510195524,7.508366111743532,4,False
2024-02-23 17:00:00,64.50332285201539,313.6265616638095,411.6331800269676,789.7630645427926,0.0,94.08292837124884,27.508366111743534,4,False
2024-02-23 18:00:00,42.66891556627117,439.98234964101323,20.37147991515599,503.02274512244037,0.0,128.7957180212984,23.508366111743534,4,False
2024-02-23 19:00:00,43.716814595899265,582.0792080367016,41.53737288983078,667.3333955224316,4.720299311299027,0.0,15.508366111743532,4,False
2024-02-23 20:00:00,69.4996306850562,581.9380503351184,0.4505907155001757,651.8882717356748,72.0701390142114,126.28233979734196,32.508366111743534,4,False
2024-02-23 21:00:00,71.75590808171644,749.1491019392191,12.453184608181662,833.3581946291173,0.0,50.36130170176217,22.508366111743534,4,False
2024-02-23 22:00:00,104.87127109473346,807.2612720748355,35.781165764090815,947.9137089336597,8.407563851847142,0.0,7.508366111743532,4,False
2024-02-23 23:00:00,133.88886141271388,830.9509737102554,9.883748776940966,974.7235838999103,79.76296017173124,132.61022082353375,5.508366111743532,4,False
2024-02-24 00:00:00,130.08036493293028,0.0,0.0,96.90610782312741,0.0,249.74759287265874,6.742095960815248,5,True
2024-02-24 01:00:00,157.6257096843935,0.0,21.874675646387946,151.2836635454762,0.0,0.0,15.742095960815249,5,True
2024-02-24 02:00:00,175.5522247984314,34.9115906098757,5.623094003520138,216.08690941182726,0.0,281.2698864647259,15.742095960815249,5,True
2024-02-24 03:00:00,180.4316500243736,0.0,22.796158379682904,120.48631067682771,0.0,327.8389983552466,5.742095960815248,5,True
2024-02-24 04:00:00,220.0003354832244,0.0,18.767584530778446,232.97803449250665,0.0,0.0,13.742095960815249,5,True
2024-02-24 05:00:00,221.7409116736498,5.525570499427021,0.0,221.80819809804598,63.771016844180636,0.0,30.74209596081525,5,True
2024-02-24 06:00:00,230.0208701521427,87.18735535353318,0.0,304.2173388766512,25.54524721460337,112.7284888501018,29.74209596081525,5,True
2024-02-24 07:00:00,222.51060716138215,0.0,9.304965938150527,156.63881181922218,598.1831765438131,197.19772521445523,11.742095960815249,5,True
2024-02-24 08:00:00,217.21928278599546,0.0,285.6611024009272,489.3823472003995,847.4257079961488,94.65835628254246,19.74209596081525,5,True
2024-02-24 09:00:00,203.50247185916018,7.454082687153845,363.78618417990765,574.7427387262217,1017.5296114878907,266.34325968777335,20.74209596081525,5,True
2024-02-24 10:00:00,188.4547449884841,14.263204697930595,358.6751953884569,561.3931450748717,979.6652023315096,151.94349813025255,10.742095960815249,5,True
2024-02-24 11:00:00,169.47830796329535,22.994662242613966,388.85052936924865,581.3234995751579,488.2201213723931,0.0,15.742095960815249,5,True
2024-02-24 12:00:00,139.34026664134322,0.0,407.0559851920186,492.7519818155383,113.26342911857645,0.0,13.742095960815249,5,True
2024-02-24 13:00:00,105.88435952134614,0.0,469.6433785184039,479.4754436758479,0.0,51.757194504825115,17.74209596081525,5,True
2024-02-24 14:00:00,86.8436027242458,98.32846760661182,452.46193781817306,637.6340081490307,0.0,310.8913285423534,11.742095960815249,5,True
2024-02-24 15:00:00,76.93419432312703,46.5033328074834,482.28941539511726,605.7269425257277,0.0,132.69909868089167,5.742095960815248,5,True
2024-02-24 16:00:00,66.73885077883497,14.740956338519409,451.3857021263395,532.8655092436939,0.0,30.40588953686973,10.742095960815249,5,True
2024-02-24 17:00:00,60.92203193992344,66.35065836109717,436.09042772842673,563.3631180294474,0.0,0.0,9.742095960815249,5,True
2024-02-24 18:00:00,37.635171499524986,0.0,0.0,6.391234570033042,83.55692290582343,85.58593838365397,17.74209596081525,5,True
2024-02-24 19:00:00,51.60198545253551,2.4918632208166063,0.0,18.913784266371223,65.25314743899422,35.69340564260759,18.74209596081525,5,True
2024-02-24 20:00:00,53.2834733621862,0.0,8.35156160960025,20.736789326399357,78.23924214229402,11.395935997484031,31.74209596081525,5,True
2024-02-24 21:00:00,74.30584150427057,9.810482137340289,27.10282702476547,111.21915066637634,18.85240198279428,0.0,25.74209596081525,5,True
2024-02-24 22:00:00,87.7518884355951,0.0,0.0,60.28500453835814,0.0,6.576448459447548,4.742095960815248,5,True
2024-02-24 23:00:00,106.76374157804018,0.0,0.0,74.68217112766091,86.44395959162236,0.0,22.74209596081525,5,True
2024-02-25 00:00:00,151.04334464494121,90.51468144337407,0.0,231.2508495500594,0.0,127.17332614288924,32.977680161910406,6,True
2024-02-25 01:00:00,164.91617335517128,0.0,18.424325522709726,130.69325012100148,0.0,187.24285245887847,25.977680161910406,6,True
2024-02-25 02:00:00,182.38567048735393,0.0,0.0,132.62613455984908,51.862136385296296,297.82061706317256,5.9776801619104045,6,True
2024-02-25 03:00:00,193.08308008618042,0.0,2.2957038789178403,176.11326344126493,0.0,0.0,10.977680161910405,6,True
2024-02-25 04:00:00,215.10776560612007,47.79335396904296,0.0,249.74986699317424,0.0,176.2115785454182,25.977680161910406,6,True
2024-02-25 05:00:00,217.29089732469052,0.0,0.0,171.86701164824942,0.0,19.559289627525374,6.9776801619104045,6,True
2024-02-25 06:00:00,226.71794428925753,0.0,0.0,175.5058231872721,0.0,113.9290766972218,25.977680161910406,6,True
2024-02-25 07:00:00,228.47217114395028,0.0,10.590109809990535,233.36522663515512,475.4809688348475,234.8824365313028,17.977680161910406,6,True
2024-02-25 08:00:00,214.35231057750576,9.104752973067884,289.0182643547559,512.4753279053296,898.954292723088,151.16388512234138,22.977680161910406,6,True
2024-02-25 09:00:00,212.2104626419326,0.0,286.90968964401014,451.3277399729248,945.9742899691493,188.94687513666295,11.977680161910405,6,True
2024-02-25 10:00:00,176.1594018202659,19.16643090236267,379.2905710315863,574.6164037542148,886.6629952621836,214.1754082617045,11.977680161910405,6,True
2024-02-25 11:00:00,165.78836031357207,0.0,388.93370341400777,551.7294555898122,432.0776602442294,113.73685511548226,3.9776801619104045,6,True
2024-02-25 12:00:00,135.53891689537178,30.43517136126393,449.83830090766855,615.8123891643042,0.0,140.28289633110072,4.9776801619104045,6,True
2024-02-25 13:00:00,126.42056505638789,7.540564557441594,465.240547400942,599.2016770147715,0.0,0.0,18.977680161910406,6,True
2024-02-25 14:00:00,78.58242312982188,0.0,463.0461486411706,497.58577175520327,0.0,77.33869418876658,21.977680161910406,6,True
2024-02-25 15:00:00,68.51425092266388,0.0,438.98041953398223,495.89071774016526,0.0,120.8631140560287,20.977680161910406,6,True
2024-02-25 16:00:00,39.21438935474765,0.0,423.6821377395068,447.50986473630206,0.0,74.7045918006373,15.977680161910405,6,True
2024-02-25 17:00:00,33.317140516296334,0.0,426.368710477269,345.70095138759336,0.0,271.08351490897155,4.9776801619104045,6,True
2024-02-25 18:00:00,51.90526290616554,0.0,0.0,0.0,52.137313121799636,31.805229550451102,28.977680161910406,6,True
2024-02-25 19:00:00,68.58457453572956,37.447051424204,0.0,82.55330587361489,0.0,18.0920397991844,10.977680161910405,6,True
2024-02-25 20:00:00,60.72232353633702,7.597423859566346,0.0,64.68962858511101,0.0,0.0,14.977680161910405,6,True
2024-02-25 21:00:00,66.3761757960381,48.220773752866776,0.0,107.02176589398303,0.0,219.815078438474,5.9776801619104045,6,True
2024-02-25 22:00:00,99.78687032037672,0.0,0.3216928236095662,46.098945554581675,58.023396076774816,85.57991258301165,26.977680161910406,6,True
2024-02-25 23:00:00,121.18523311828031,6.211234927848479,0.0,100.00583377736137,0.0,179.78094275800345,25.977680161910406,6,True
2024-02-26 00:00:00,130.59526386936506,912.8183941181117,0.0,1031.201931842656,0.0,71.57924601855063,25.215048906345892,0,False
2024-02-26 01:00:00,171.73303164094446,894.8930608175036,7.0723283630813985,1073.6984208215295,50.45822380673678,167.24589539936497,28.215048906345892,0,False
2024-02-26 02:00:00,181.54354137983543,893.4419750933089,0.0,1057.9389147200252,33.55261733078189,51.589919280524555,4.215048906345894,0,False
2024-02-26 03:00:00,187.92528725724833,780.2935416629371,23.669890217405992,991.8887191375914,0.0,80.34965193407162,17.215048906345892,0,False
2024-02-26 04:00:00,230.62308569000245,633.9744551351555,7.33058385542026,871.9281246805782,0.0,282.9892642432979,14.215048906345894,0,False
2024-02-26 05:00:00,212.8506328298229,549.9672788550652,32.864197836557565,795.6821095214456,0.0,178.07848659502687,29.215048906345892,0,False
2024-02-26 06:00:00,227.05590964387534,494.16710206024356,12.278638622774755,733.5016503268937,0.0,202.92792343414763,32.21504890634589,0,False
2024-02-26 07:00:00,232.95506769487693,355.8377029716033,38.61011017732464,627.4028808438048,451.22775069622304,224.47414916893035,33.21504890634589,0,False
2024-02-26 08:00:00,210.36041106168858,192.76953848061603,272.72737369221113,675.8573232345158,948.2178023419174,111.97200620444173,29.215048906345892,0,False
2024-02-26 09:00:00,201.67456229874364,129.53530141081984,335.0739078069004,666.283771516464,967.7292446093647,0.0,13.215048906345894,0,False
2024-02-26 10:00:00,195.31425716908154,9.77618795817066,365.4931709136261,570.5836160408783,808.3655172732615,4.344604349677212,5.215048906345894,0,False
2024-02-26 11:00:00,180.41915426523886,6.837265878562425,439.7437401303886,627.0001602741899,445.4729107414576,144.72569947915017,16.215048906345892,0,False
2024-02-26 12:00:00,137.80496389754273,41.59050260368012,446.4187069658699,625.8141734670928,11.229537831707114,145.37984302176608,4.215048906345894,0,False
2024-02-26 13:00:00,140.42288017704465,72.26653248278707,462.58106996877524,675.2704826286069,0.0,0.0,30.215048906345892,0,False
2024-02-26 14:00:00,105.05737226735427,30.143825286442222,483.41849072998815,618.6196882837846,0.0,78.83611004296691,16.215048906345892,0,False
2024-02-26 15:00:00,63.330634988913374,135.62586269837624,454.9559817319309,653.9124794192205,0.0,265.8942199753678,10.215048906345894,0,False
2024-02-26 16:00:00,67.13741552651537,228.59069708710254,468.51385198749745,764.2419646011153,0.0,0.0,20.215048906345892,0,False
2024-02-26 17:00:00,32.2837032819639,398.7013696205505,405.86047966874975,836.8455525712641,0.0,0.0,17.215048906345892,0,False
2024-02-26 18:00:00,19.260031086384608,478.27660250614724,7.086657011791261,504.62329060432313,21.76782386803961,100.38673644981365,29.215048906345892,0,False
2024-02-26 19:00:00,40.95366229900827,635.1269311791209,0.0,667.36169293156,0.0,17.877600518275273,20.215048906345892,0,False
2024-02-26 20:00:00,54.74661286995649,754.9308111179424,11.177781675855098,820.855205663754,25.419747887757133,105.45723450532232,31.215048906345892,0,False
2024-02-26 21:00:00,72.01457557472658,815.3844028074262,0.0,867.4065798873623,0.0,52.46249334989386,18.215048906345892,0,False
2024-02-26 22:00:00,85.23986421436743,899.950130696532,28.676781902384405,1013.8667768132839,37.12502540847234,0.0,25.215048906345892,0,False
2024-02-26 23:00:00,113.19614228261963,945.6247944768011,4.452207465492024,1063.2731442249126,5.047258294200736,126.65016713201761,24.215048906345892,0,False
2024-02-27 00:00:00,128.67874783586612,916.1371639406152,0.0,1038.7626852075796,0.0,7.881995648867999,22.454131856639904,1,False
2024-02-27 01:00:00,181.15307260280156,965.4453875181249,52.74711302919811,1199.3455731501247,0.0,254.0504696387548,29.454131856639904,1,False
2024-02-27 02:00:00,199.74487406146113,791.9423370886228,29.222180355956585,1020.9093915060405,0.0,158.46737350938068,19.454131856639904,1,False
2024-02-27 03:00:00,208.1084447413311,806.228895183735,0.0,993.4072562665958,48.91048095391602,88.92096091063799,13.454131856639904,1,False
2024-02-27 04:00:00,236.62769259673885,657.9899382468576,0.0,888.3925582398657,0.0,267.5691871220305,7.454131856639904,1,False
2024-02-27 05:00:00,240.3467852861252,598.1867765110104,0.0,830.4330429364999,71.70801393650588,287.29980871127157,23.454131856639904,1,False
2024-02-27 06:00:00,239.55230564791307,503.21790199305667,16.197274920257186,758.9674825612269,0.0,254.8670888254112,9.454131856639904,1,False
2024-02-27 07:00:00,238.10492946779272,341.98965830128924,0.0,516.131605970586,534.9677370393725,128.09770709771436,20.454131856639904,1,False
2024-02-27 08:00:00,235.25031969648774,202.15635046781352,284.24548969469686,721.6521598589982,892.7672224190298,26.519939610503016,8.454131856639904,1,False
2024-02-27 09:00:00,183.6761649348514,191.86436557048918,341.0374472863303,716.577977791671,951.8556101034777,141.13002902942915,21.454131856639904,1,False
2024-02-27 10:00:00,197.8439956846584,38.51192029354822,406.53643200446743,642.8923479826741,829.5147261230481,128.30572434668056,21.454131856639904,1,False
2024-02-27 11:00:00,186.26815497189995,43.83735833819828,452.69848530146476,682.803998611563,426.27066335822167,65.92601634305831,12.454131856639904,1,False
2024-02-27 12:00:00,130.21815020745325,76.051007675683,466.57778797930405,672.8469458624403,0.0,0.0,28.454131856639904,1,False
2024-02-27 13:00:00,123.22281676559298,0.0,474.946336996752,534.7412575984623,0.0,258.07347861169035,18.454131856639904,1,False
2024-02-27 14:00:00,94.43841884125119,44.48367998564773,472.70152145081016,611.623620277709,0.0,87.15006712999255,22.454131856639904,1,False
2024-02-27 15:00:00,74.41666919333392,145.92944857262506,438.3210273187306,658.6671450846895,0.0,0.0,11.454131856639904,1,False
2024-02-27 16:00:00,81.69925250387045,222.50299918503612,440.65639139212294,744.8586430810295,0.0,165.54012662885884,33.454131856639904,1,False
2024-02-27 17:00:00,66.17953689799964,310.7964601420801,393.12914629570105,770.1051433357808,0.0,0.0,10.454131856639904,1,False
2024-02-27 18:00:00,56.89227836466221,446.46613332625844,0.0,488.0516846822852,0.0,0.0,4.454131856639904,1,False
2024-02-27 19:00:00,54.31710285066368,547.5873520363907,0.0,570.5212746798215,0.0,89.08710111864784,14.454131856639904,1,False
2024-02-27 20:00:00,49.26621969313868,765.8940244709056,28.961604796696815,844.1218489607412,0.0,108.18695486649493,12.454131856639904,1,False
2024-02-27 21:00:00,78.11063024787757,732.3755494750508,0.0,803.60568112225,116.5055109260254,36.67573002532634,21.454131856639904,1,False
2024-02-27 22:00:00,93.42121934305791,856.2420623132632,19.49269355039172,969.1559752067128,32.263244915763416,37.87082334147767,18.454131856639904,1,False
2024-02-27 23:00:00,114.23878207567661,988.6768803161764,0.0,1102.8542377469073,0.0,184.36237035080586,14.454131856639904,1,False
2024-02-28 00:00:00,145.79494458164612,992.9117249184343,0.0,1132.0865710328087,16.140853105162147,119.67535787369819,10.694858167354425,2,False
2024-02-28 01:00:00,169.7643658064178,911.5126014991079,0.0,1071.3434495361576,0.0,180.27468406196894,6.694858167354425,2,False
2024-02-28 02:00:00,182.6914760040621,900.3882639389816,8.958673616800821,1092.0384135598445,0.0,91.43376141112232,27.694858167354425,2,False
2024-02-28 03:00:00,208.69685678180323,908.2307800713779,2.5556562671515426,1119.4832931203327,46.052092208595205,53.94451678155886,22.694858167354425,2,False
2024-02-28 04:00:00,217.03746085716602,769.7642278094575,0.0,981.9902165477787,0.0,13.128945413811294,22.694858167354425,2,False
2024-02-28 05:00:00,231.99621397109667,559.5033187865677,0.0,784.6319984749695,26.366967334114737,0.2535692986312199,20.694858167354425,2,False
2024-02-28 06:00:00,243.44777998871683,551.6016877920689,5.602271053505284,800.6517388342911,4.267843231866635,94.90801541786519,27.694858167354425,2,False
2024-02-28 07:00:00,226.97454024701838,332.323860054324,25.170050769014395,584.4684510703568,455.96372994929544,160.34241717006154,19.694858167354425,2,False
2024-02-28 08:00:00,236.52591876460355,332.15757556593417,272.062859937857,840.7463542683947,931.836050442295,189.9496638889683,17.694858167354425,2,False
2024-02-28 09:00:00,211.5416374903034,139.55473432862115,375.580878594115,726.6772504130396,977.1878266714419,33.1091235121397,7.694858167354425,2,False
2024-02-28 10:00:00,182.8901083913335,90.78049669570207,386.17934341794427,659.8499485049799,899.3232718955226,139.81338300344157,13.694858167354425,2,False
2024-02-28 11:00:00,184.0148528916017,49.6228168222426,414.0293384822184,647.6670081960626,490.641504129251,262.2707863224113,22.694858167354425,2,False
2024-02-28 12:00:00,137.57924114318712,0.0,416.9708189988239,551.4892083459532,22.299085734920094,0.0,15.694858167354425,2,False
2024-02-28 13:00:00,112.54708595924173,12.695800602552982,503.6452781361532,628.8881646979479,0.0,57.583877722886456,32.694858167354425,2,False
2024-02-28 14:00:00,88.3849711434678,90.59887421806508,492.3753995551396,671.3592449166724,0.0,0.0,9.694858167354425,2,False
2024-02-28 15:00:00,82.17807620822873,151.82064903203374,476.1969731324622,710.1956983727247,0.0,41.249642940738646,18.694858167354425,2,False
2024-02-28 16:00:00,59.071243210900086,176.82036549251734,468.0725934150348,703.9642021184522,0.0,122.12544944380753,27.694858167354425,2,False
2024-02-28 17:00:00,66.18738662152674,374.0502594598261,452.946412986809,893.1840590681618,0.0,71.96490572259373,32.694858167354425,2,False
2024-02-28 18:00:00,57.13840789693617,512.1617934119361,10.333040574624615,579.6332418834969,0.0,0.0,26.694858167354425,2,False
2024-02-28 19:00:00,58.50199561180752,582.5417184641674,0.0,623.9245237189848,25.41947542767733,81.00787169032145,4.694858167354425,2,False
2024-02-28 20:00:00,81.18051629668508,744.9692005993136,8.026133860020447,834.175850756019,54.37399123121248,46.360212314652046,13.694858167354425,2,False
2024-02-28 21:00:00,75.76391638050158,912.9497671329225,0.0,977.9986810504406,5.719663203413419,125.31997824501101,21.694858167354425,2,False
2024-02-28 22:00:00,90.08454232860768,914.7305296408879,13.590951752318446,1018.406023721814,0.0,66.18285441808614,13.694858167354425,2,False
2024-02-28 23:00:00,122.3419681183356,1024.3834936722744,7.688686777503238,1154.4141485681134,0.0,128.58132807125148,7.694858167354425,2,False
2024-02-29 00:00:00,153.58351292807112,1090.2254969964508,27.329587539852408,1271.1385974643742,2.1476035111528,176.63567269832583,18.9371565060883,3,False
2024-02-29 01:00:00,188.12518092587774,1019.5908764173889,8.42330072519644,1216.139358068463,0.0,123.18477799447743,23.9371565060883,3,False
2024-02-29 02:00:00,204.04192627656136,893.4701815110384,0.0,1073.2592139515334,55.50314054842137,130.24209935617225,31.9371565060883,3,False
2024-02-29 03:00:00,217.89240702364233,912.4964231960449,0.0,1127.9729492896042,0.0,102.82805086195965,24.9371565060883,3,False
2024-02-29 04:00:00,248.98033706444733,755.0307730048553,0.0,997.9372275727268,34.15595141696147,69.16108518016135,32.9371565060883,3,False
2024-02-29 05:00:00,233.30081581114584,630.0441966276553,2.290724769886367,865.6357372086875,0.0,204.32886446329238,33.9371565060883,3,False
2024-02-29 06:00:00,261.26790539815283,516.1205235980265,13.304903046428748,790.6933320426081,0.0,0.0,23.9371565060883,3,False
2024-02-29 07:00:00,243.44812380825928,496.8897323647963,1.0279791863759595,741.3658353594316,544.5287660577238,266.0428687923664,12.9371565060883,3,False
2024-02-29 08:00:00,249.84446745966625,313.6410721231825,315.48598753652203,878.9715271193709,869.2309149294819,220.44584091217106,17.9371565060883,3,False
2024-02-29 09:00:00,218.97897789940893,154.60416772438208,349.3792044578576,722.9623500816485,1042.4420846340406,222.19131366269733,19.9371565060883,3,False
2024-02-29 10:00:00,205.67175525811018,63.78150301653133,405.68335994869256,675.136618223334,867.6040181072862,0.0,20.9371565060883,3,False
2024-02-29 11:00:00,184.60690721647032,38.6085948771707,474.7624138078444,697.9779159014854,469.1432657132372,29.97823301831572,20.9371565060883,3,False
2024-02-29 12:00:00,153.54771766623819,10.790227448291693,450.14708345303467,614.4850285675645,0.0,200.34256863969964,4.9371565060883,3,False
2024-02-29 13:00:00,107.38173643921841,67.38178562803468,474.59292257232295,649.356444639576,0.0,56.86892436352717,12.9371565060883,3,False
2024-02-29 14:00:00,98.8430202214337,57.45326123195004,496.94710726100527,653.2433887143891,0.0,0.0,26.9371565060883,3,False
2024-02-29 15:00:00,79.8351024476396,113.85943945621237,488.1848555637738,681.8793974676257,0.0,108.34745415319176,32.9371565060883,3,False
2024-02-29 16:00:00,58.51410466944624,308.9781596450346,451.0157931691381,818.5080574836189,0.0,61.46875152532834,18.9371565060883,3,False
2024-02-29 17:00:00,55.298997546294636,340.7024282086601,438.78426397720153,834.7856897321562,0.0,0.0,32.9371565060883,3,False
2024-02-29 18:00:00,40.00444633962296,456.0487293426528,6.6653539962920405,502.7185296785678,0.0,0.0,27.9371565060883,3,False
2024-02-29 19:00:00,36.70132604807658,640.9095691331269,1.678603130126217,679.2894983113297,0.0,236.82235635338407,24.9371565060883,3,False
2024-02-29 20:00:00,74.36342762318463,810.6383030303543,0.0,870.5390940930755,0.0,0.0,21.9371565060883,3,False
2024-02-29 21:00:00,64.05002422943564,820.5945467609263,0.0,868.0392217963621,7.624058417721185,62.9706462828654,16.9371565060883,3,False
2024-02-29 22:00:00,100.13469968695067,900.8475761059439,14.365938893900594,1015.3482146867951,0.0,67.5724579041375,24.9371565060883,3,False
2024-02-29 23:00:00,94.3564213355327,905.5169090224487,6.41622408935715,1006.2895544473384,0.0,0.0,17.9371565060883,3,False
2024-03-01 00:00:00,162.4287726315385,1048.1690224487072,25.908636426141594,1236.5064315063873,81.69830252731836,181.80638896608815,29.180955074614534,4,False
